"month","year","air_temp_min","air_pressure_min","shortwave_min","windspeed_min","air_temp_mean","air_pressure_mean","shortwave_mean","windspeed_mean","air_temp_max","air_pressure_max","shortwave_max","windspeed_max","rain_sum"
2,1997,15.009,96264.6,82.7349,0.180522952172321,17.2673892857143,97462.4857142857,250.937496428571,2.09833376797782,20.6038,98748.9,331.361,4.09603012001865,162.59533794
2,1998,13.1732,96311.9,160.053,0.408194834460212,19.6012321428571,98399.5142857143,242.63325,2.22723700380323,22.4596,99334.8,325.179,4.71461190025224,155.8902067
2,1999,14.2246,97281.1,107.835,0.751845810171873,17.2065607142857,98403.1357142857,281.5135,2.20890171411364,19.5027,99104.6,357.694,4.62986641086976,30.44042747
2,2000,14.067,97204.9,146.798,0.407576993303363,17.4120965517241,98090.2206896552,260.415172413793,2.0561220548515,20.0768,98795.6,347.842,3.72046109692065,75.4950724
2,2001,15.1372,96609.4,87.9926,0.453053459358827,17.9777035714286,97808.0642857143,220.431953571429,2.00512939155482,20.0593,98394.3,341.591,4.22806817509179,479.848187
2,2002,13.9037,96243.3,103.846,0.48755152408848,16.1671214285714,97711.6464285714,237.983964285714,2.67396034973633,18.9616,98554.7,331.729,4.95926403328347,103.1766795
2,2003,13.3244,97141.1,104.122,0.534279826144503,17.1185178571429,97972.4928571429,242.999928571429,2.28612501593529,19.1043,98895.9,354.361,5.38986675183163,135.94770902
2,2004,13.2399,95152.1,61.316,1.132687408114,16.1766724137931,97108.8137931034,209.827293103448,3.43316010923897,19.5075,98511.6,288.797,5.92550936375937,431.49104549
2,2005,15.6342,96541.4,132.198,0.121788567422234,18.2039,97721.8392857143,243.422714285714,2.13841782200004,20.7139,98747.1,319.953,3.98066224726489,108.45492255
2,2006,14.1151,96704.2,213.921,0.672609216904586,17.38765,97744.3642857143,256.015678571429,2.13828705447445,20.1049,98407.2,312.97,4.17550917533419,222.12283802
2,2007,15.0922,97532.6,131.351,0.551419515297754,17.1981678571429,98171.2464285714,250.022714285714,1.93054380943869,19.5771,99054.6,317.51,3.39725044035614,66.8456483
2,2008,14.3164,96073.4,137.342,0.529885093611813,17.1704620689655,97662.9379310345,246.093068965517,2.65675601520854,19.0815,98838.8,350.836,6.60980628963512,123.82850602
2,2009,14.6057,96725.3,108.975,0.0573679256466538,18.5598285714286,97728.3928571429,233.394,2.14600133697712,22.763,98414.7,337.37,4.47936332713702,303.99682681
2,2010,16.4449,96721.4,90.5936,0.374359388824429,18.0793392857143,98298.5357142857,226.546914285714,1.7596573140081,20.1808,99127.7,291.579,3.78563405052575,65.114984
2,2011,16.0857,96711,144.456,0.335194862099645,19.0470392857143,97854.0857142857,237.507714285714,1.86662978151055,21.9792,98814.7,345.244,3.86526196913081,57.289558
2,2012,12.759,96730,98.615,0.405123092347252,16.2172482758621,97816.5137931035,217.904310344828,2.01012595683454,18.9077,98306.1,321.131,4.56741116023374,223.7010782
2,2013,12.7313,96879.5,160.385,0.511976857430099,17.5264678571429,98132.1714285714,281.935535714286,1.96974666129315,19.1237,99055.7,336.535,4.50876212200478,63.52545204
2,2014,15.4642,96813.7,166.599,0.429257751893894,17.2357821428571,97666.3392857143,258.07625,2.3325144946246,19.6778,98503.5,352.386,4.39742698508582,103.316924
2,2015,14.645,96577.1,169.307,0.600401493713165,17.30775,98056.6214285714,257.386321428571,2.17787558488373,20.3633,99143.3,344.03,5.66361792960118,60.56519237
2,2016,17.1821,97128,95.2879,0.615642714841977,18.7576275862069,97911.3310344828,218.306651724138,2.33844655319,21.8492,98459.2,296.481,5.77100659220729,305.49299491
2,2017,14.6736,96410.5,121.937,0.253790685257064,18.511275,97935.3785714286,236.117,2.0495813098554,22.1373,99323.1,349.079,4.40573747798255,183.60762753
2,2018,15.3563,96252.5,85.032,0.947231093349453,18.2514392857143,97562.0464285714,207.268842857143,2.38005035712766,20.9473,98374.3,325.891,4.10842188798814,344.108538
2,2019,14.0233,96398.9,137.062,1.03322840984412,18.4827428571429,97777.4821428571,276.502571428571,2.30529889181221,21.8325,98661,344.473,4.16684604670007,60.80048614
2,2020,15.7773,97482.6,156.55,0.376638440589911,19.4741931034483,98091.275862069,264.371655172414,1.89104364839103,22.932,98628.8,352.598,4.59648995377995,49.75562784
2,2021,13.7142,96975.7,107.541,0.14411931671504,17.3593714285714,98205.7464285714,258.558071428571,1.83220452957384,18.809,99346,348.998,5.63400337512323,144.78859366
2,2022,14.4882,96358.7,92.1564,0.118714108890435,18.2311214285714,98128.325,221.245585714286,2.27399939457968,21.6524,98833.3,311.594,5.54444989107356,263.9172568
3,1980,10.1753,95628.8,98.0616,0.38806680440486,14.5314612903226,97403.664516129,187.938987096774,2.94001939829003,16.7846,98401.1,252.328,5.58514404521495,196.6228484
3,1981,11.5205,97275.9,77.2082,0.294329438221884,16.642435483871,98172.2580645161,173.542190322581,2.31035701426935,19.1545,99339.3,237.308,4.61389257357603,196.23155737
3,1982,11.6899,97507.9,103.477,0.156209425203987,14.9032161290323,98310.4096774194,190.733870967742,1.99103002602774,18.2061,98963.9,280.688,4.21707336832074,156.8235716
3,1983,10.8976,97191.2,96.8377,0.319139309449651,16.3673032258065,97985.1580645161,207.223474193548,2.53723210608664,19.8035,98822.7,291.012,4.29612542577611,62.4725225
3,1984,13.1412,96639.7,64.5787,0.7698263946092,15.894135483871,97922.0451612903,163.740309677419,2.5501572728923,17.7831,98844.1,227.324,5.73818860026402,361.95984
3,1985,10.8692,96915.6,86.574,0.710856973319528,15.2846032258065,97865.6387096774,194.692348387097,2.6634996976506,17.5211,98989.7,279.351,5.24232667301457,153.65920212
3,1986,11.2639,97016.8,117.713,0.501613222220069,15.388835483871,97930.6129032258,206.525064516129,2.12104240424758,18.1701,98697.1,268.894,4.61367887999371,158.88568011
3,1987,10.1812,95908.5,98.3391,0.662711408054064,14.2377161290323,97433.4612903226,190.1781,2.45482090522189,16.8829,98409.7,268.793,5.5296494746141,430.07136341
3,1988,11.9448,96415.1,54.5802,0.04942134098555,14.9705129032258,97754.6774193548,180.171519354839,2.63108378624634,17.8598,98614.4,276.018,8.72696352027439,251.60793562
3,1989,11.8289,96321.6,100.14,0.170677808487688,16.3443193548387,98118.6516129032,198.777483870968,2.24578943077186,19.072,99102.1,252.927,4.61332134177753,48.36135346
3,1990,11.0527,97185.4,81.4923,0.61822497835335,17.1699064516129,97960.8096774194,199.119396774194,2.56370078272552,20.5407,98828.8,288.822,4.44623662393591,141.37301685
3,1991,13.0174,97034.3,109.413,0.522218907839423,14.9611677419355,97902.7290322581,200.695548387097,2.21129695994394,16.5548,98524.6,277.444,4.27796418723077,70.64053026
3,1992,10.1386,96521.1,118.977,0.636298077044085,14.1922096774194,97791.7451612903,205.220032258065,2.91421067282769,17.6593,98980.6,278.9,5.31908145500706,89.63175451
3,1993,9.96649,96433.5,66.8395,0.814131297266602,14.2127738709677,97793.0677419355,194.937080645161,2.40791093932123,17.3827,99051.9,269.555,4.72901606469041,189.21927235
3,1994,11.4576,96633.1,82.8815,0.516797836900465,14.4802516129032,97792.3290322581,218.475048387097,2.36133649677262,17.4312,98843.8,291.732,4.71736858080858,102.18004664
3,1995,11.6837,96573.6,39.1771,0.757148059217614,16.1050096774194,97747.5709677419,184.606580645161,2.44839051415775,18.9651,98663.2,291.555,4.531161366449,255.63225104
3,1996,11.8485,95790.2,141.884,0.657977657746067,14.6466161290323,97670.3516129032,206.522290322581,2.76040010098175,17.9547,98763.6,273.351,5.90909508240475,150.5789827
3,1997,11.6301,96631.2,108.477,0.465205458834051,15.1166096774194,97498.9387096774,188.270903225806,2.62891443871897,20.174,98796.7,265.583,7.43937924628124,259.19817784
3,1998,14.0495,96524.9,119.664,0.119812246476364,17.2292096774194,98066.1774193548,187.941258064516,2.39883366320377,18.8017,98823.2,275.184,4.97798974344062,184.90346078
3,1999,15.8032,97356.8,75.2572,0.370686076027951,17.0916258064516,98249.9580645161,184.66755483871,2.27292783913887,18.1788,99082.1,298.488,4.22671656437949,118.06807128
3,2000,10.2836,96819,105.375,0.287470241172989,15.6190419354839,97932.7967741935,194.691935483871,2.19902723971944,19.9057,98802.1,294.398,4.89374435703378,103.04786138
3,2001,11.975,96991.8,104.091,0.189894752547299,14.9454935483871,98420.6064516129,198.669225806452,1.95863291166472,17.54,99169.6,250.924,3.88587803743247,112.81824069
3,2002,12.5179,96436.4,121.334,0.138922111260807,16.0878290322581,97604.6096774194,206.031258064516,2.42093593922302,17.9224,98573.2,261.933,4.39286264771618,71.29278809
3,2003,14.2345,96650.2,83.8463,0.271432375897368,15.883264516129,98062.3516129032,190.117558064516,2.05609328807308,18.6802,99299.3,266.432,5.04901636540227,243.9307474
3,2004,10.9005,96772.1,116.425,0.0508612125415822,14.4481838709677,97738.6032258065,217.539419354839,2.17629945014093,17.0812,98589.6,286.081,4.24144979464569,54.68971524
3,2005,14.2165,96726.2,99.0785,0.162050578589402,16.5124193548387,97762.4838709677,201.010209677419,2.06777468451827,18.424,98603.4,293.221,3.74928312685239,241.80247281
3,2006,11.9095,96536.1,78.9448,0.299070659109181,14.9436129032258,97686.5774193548,182.396587096774,2.70583051200838,17.3321,98850.2,257.217,5.13370012670598,211.52511922
3,2007,12.0312,95961.4,56.2647,0.348047491473506,16.3477903225806,98067.2483870968,184.894629032258,2.65843405234342,18.4272,99144.2,278.254,5.7725627025265,263.8515063
3,2008,15.0893,96780.2,118.256,0.0788129021092359,16.4364903225806,98119.8483870968,200.866774193548,2.11209601623445,18.9343,98814.4,276.567,4.71822506355939,129.44820184
3,2009,11.3988,96998.3,56.2819,0.169276571434561,14.8528193548387,98021.4451612903,201.630190322581,2.56955588431239,18.4928,98902.8,262.587,5.66188016333797,92.0959301
3,2010,11.2231,97064.1,143.92,0.914075363917002,16.0334612903226,97996.2741935484,216.8,2.87786611949757,18.5033,99689.7,294.01,4.34477982020953,32.73863305
3,2011,12.1384,97004.4,101.044,0.749758745645558,15.9304483870968,98044.6612903226,196.011516129032,2.3488466684058,19.2808,99141.6,266.458,4.43349495654388,339.12057201
3,2012,11.8255,96112.2,72.4643,0.92415840354779,14.6116741935484,97927.1451612903,187.681429032258,2.7805345042631,17.5019,98988.4,267.744,7.38879100676153,246.2812194
3,2013,13.4803,96432.6,132.75,0.234061618301677,17.0222838709677,98021.0096774194,213.180806451613,1.72866939076021,20.4102,99204.6,283.973,3.45468991275628,81.39009376
3,2014,12.6312,96739,106.787,0.529841945992387,15.7322612903226,98193.2967741935,219.063967741935,2.12549627779384,17.7108,98948.1,279.202,6.14640867943224,147.87089191
3,2015,12.4707,95417.3,111.98,0.356010316542934,16.1409290322581,97631.2967741935,188.225193548387,1.98971832596687,19.5887,98728.8,266.958,5.08831932679151,137.6504109
3,2016,13.4874,97541.4,85.0329,0.294500885166751,16.8936838709677,98351.7225806452,189.092351612903,2.57073596747894,19.7182,99114.2,262.38,6.94436213978649,263.81388244
3,2017,13.1648,96706.6,84.1794,0.577819869758734,16.8054967741935,97906.6903225806,184.588148387097,2.54201862986363,18.742,98964.9,280.31,4.81439347567271,481.60106429
3,2018,14.7387,96610.9,123.788,0.498158804875473,16.6220193548387,98015.8419354839,194.557967741935,2.29506205838598,20.2471,99070.4,264.916,4.34262775769015,183.69821308
3,2019,14.6538,97963.4,104.058,0.33265326005467,17.4058419354839,98560.2064516129,188.920290322581,1.76306699784857,20.2192,98995.5,292.454,3.73050450744936,118.1320064
3,2020,12.4442,96816.1,116.03,0.502117458924702,15.6479322580645,98014.9129032258,197.878,1.95001431074443,19.5964,98799.7,270.963,4.72596271962962,86.91754204
3,2021,12.598,96346.2,88.5574,0.116755964589609,15.3379806451613,98104.9290322581,197.295419354839,2.02227618919545,17.5103,99496,278.554,4.4547590025163,133.14884109
3,2022,13.9547,96088.8,70.6075,0.507126117713296,16.4567516129032,98046.4161290323,204.595035483871,2.38068481961024,18.4061,99055.7,281.865,4.9257717734077,209.04852237
4,1980,9.57256,96108.8,58.0868,0.383853449704441,12.3067953333333,97868.6466666667,140.416433333333,2.12574514324399,16.0005,99093.5,186.307,5.5060830222582,213.81837977
4,1981,11.1923,96441.2,60.4563,0.398703623642926,14.1161233333333,97788.15,139.491203333333,2.18775123746857,16.2755,99154.5,210.457,6.28468275611426,241.1074642
4,1982,9.73232,95775.7,57.8626,0.988090158961721,11.6341216666667,97819.0966666667,143.588176666667,2.26086260449897,14.6442,98696.1,179.688,7.65478907740768,217.6338427
4,1983,8.49951,96699,58.1713,0.799541680370073,13.406989,98110.21,124.00838,2.49176131098064,15.9243,99268,210.623,4.16303934150279,243.14198876
4,1984,8.44898,96320.1,116.59,0.148840152815025,13.051846,97808.8033333333,156.063633333333,2.2658742903051,16.4437,98765.2,199.894,4.53856858366435,57.06281092
4,1985,8.95014,97096.6,60.5328,0.492700930408092,12.1919526666667,98596.2366666667,142.052216666667,2.70277620700993,16.2703,99643,218.626,5.74143325074846,265.46196202
4,1986,11.1129,96411.6,63.1077,0.123829652184119,13.4907,98126.8666666667,148.724146666667,2.30219058703549,15.6559,99031.6,195.213,4.8328657371481,106.9803341
4,1987,8.02303,96947.2,61.9464,0.266068529076627,12.891896,97994.5233333333,147.81747,2.97858001811791,15.6351,99138.2,207.105,6.27493855340433,128.09054985
4,1988,8.27546,96880.6,74.5827,0.327131182348916,12.4844116666667,98492.3066666667,149.912546666667,2.19034216844542,16.3573,99635.9,216.76,5.05968651152421,54.20251483
4,1989,10.2926,97266.7,33.4905,0.421215049731132,13.90953,98305.5866666667,155.842056666667,2.48065357232882,16.8266,99401.6,219.829,5.67618537951325,190.16851119
4,1990,9.05254,96096.5,51.6932,0.926718809799391,14.4756113333333,97857.1966666667,140.863006666667,2.61092093589439,16.6067,99084.6,209.369,4.71464772936812,172.3133811
4,1991,7.77553,95963,69.5808,0.350212436104145,12.1632133333333,97344.0166666667,134.736033333333,2.77913312632635,16.702,98539.1,196.311,4.87653769604009,250.82822169
4,1992,8.0578,97370.8,65.1911,0.490534317651681,11.0842923333333,98241.3033333333,151.728056666667,2.05129166182267,15.2874,99007.6,210.246,4.3617977968379,139.37579876
4,1993,7.96149,97043.4,60.4578,0.535469517497495,11.612055,97837.7866666667,134.634963333333,2.40760490785126,14.8893,98889,174.39,3.82213225111324,128.3891465
4,1994,7.70462,96744.3,73.5044,0.104373264613693,12.629559,98119.3466666667,141.736043333333,2.06686456419864,16.0976,99302.9,219.178,4.26107062199173,164.0165479
4,1995,9.5861,96786.3,39.2661,0.575212538416445,14.8495433333333,97967.8233333333,116.092906666667,2.35859246938834,17.6257,98922.2,177.047,4.94991004427717,465.825939
4,1996,10.5338,96431.1,34.2449,0.763087638450526,14.1626166666667,97909.3733333333,120.660623333333,2.33258488804372,17.2786,98839.2,164.098,4.54383352416217,230.5003992
4,1997,8.25896,96691.9,88.703,0.531848293595081,12.0288923333333,97770.7166666667,150.9423,2.54958555279589,17.008,99253.3,217.685,4.80448389051769,158.92617094
4,1998,11.2454,97124.8,72.7021,0.542038303569037,14.8007933333333,98235.46,132.511746666667,2.31102642714378,17.33,98901.9,209.599,4.45654371486469,116.09712596
4,1999,7.63365,95976.2,62.2112,0.314228399050754,13.606825,97819.3866666667,135.0523,2.67879919891598,18.7771,98878.8,191.026,5.72456858842655,254.17741007
4,2000,9.68954,96429,76.8312,0.647067920800437,13.66492,98031.6733333333,128.912163333333,2.34201109000897,16.7289,99349,191.569,4.38639583006368,214.26305466
4,2001,9.9633,96456,54.6074,0.334366606742973,13.11103,98416.4466666667,144.30969,2.39554049177475,17.0236,99443.3,209.156,4.53976235405555,355.40203947
4,2002,9.35415,96306.7,39.8167,0.278531464223776,12.8189093333333,98205.5733333333,145.446403333333,2.01100916312057,16.6013,99315,216.697,4.30542078989964,200.1175048
4,2003,8.87793,96719.5,58.5692,0.116806411110435,13.4354966666667,97975.3966666667,145.92216,1.94113166929045,16.7661,99302.6,203.811,3.51804840829415,136.168353237
4,2004,8.79188,97225.8,53.5539,0.350269375833001,12.3567796666667,98262.0966666667,143.738953333333,2.08334314229164,15.4944,99637.7,217.479,4.74093097258334,144.06603568
4,2005,7.64243,96978.8,111.203,0.346307648612632,12.9435373333333,98215.5233333333,157.183166666667,2.26570032490689,16.1426,99106.8,194.189,4.53912126897927,34.00911333
4,2006,11.4799,96084.5,72.9044,0.394504514909133,14.1461433333333,97649.26,131.879626666667,2.49524341748518,17.2319,98977.5,175.257,5.75337023381948,262.7223723
4,2007,9.62216,95692.7,71.6294,0.100133989906974,12.7776453333333,97905.9233333333,142.605066666667,1.79723517189776,15.6859,98961.8,184.61,4.20801770862481,142.4255364
4,2008,9.33432,96671.5,28.5653,0.47013994852968,13.713462,97986.5733333333,135.361996666667,2.66500504311656,16.7974,99026,200.985,4.77166574797523,314.58648013
4,2009,8.31919,96845.9,44.051,0.279711059548957,12.547845,98425.5466666667,152.519876666667,2.24356758354254,15.4043,99491.5,229.491,6.05611176827178,99.27283865
4,2010,10.8212,96907.6,99.9483,0.161168995895489,13.8178433333333,98104.2833333333,156.82671,2.23561665116802,16.134,99035.5,201.487,4.02700386442576,86.8842878300001
4,2011,9.05342,96365.7,52.0978,0.518536412285579,13.0082736666667,97986.4866666667,128.548056666667,2.66882272912156,15.1088,99010.6,183.282,4.89548549103151,365.22314362
4,2012,10.8004,96833.7,71.0806,0.34002290974874,13.5300433333333,98220.67,145.762386666667,2.44934489863196,16.9228,99684.6,187.903,6.09059683146077,130.60275806
